"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"284.600","16828","0.0000","1","1","0","1","0","1","0","0","0","1","1.14897","24","0","0.128","85.67","52.999997000","0.00","305.97","305.88","307.30","307.70","-0.236","0.6233","0.020","252.63","-3.19","-3.207","-1.88","-1.806","378.2","-255.14","30.985","0","0","0","0","0.2443","-7.0003460","-7.0003460","-0.704","2.257","-0.399","1.06","62.28","-0.048","0.1562","2.74","100.00","0.0000","0.0000","173.47","1","0.0000","4","3","5","6","0","12026","0","42.464","5.000","224.19","0.0000","0","10.59","729.8","60.000","0","1.0000","0","21.59","21.59","85.67","39.105","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","16.72","16.72","37.61","37.61","32","-40.1","11.9","-69.8","38.1","3.0000","-462.81","2.57","100","13.310","11.573","21.375","20.329","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4626","4054","5884","5699","348.271","349.525","347.975","348.147","25.9029","24.5217","25.0069","24.3706","362.5000","362.5000","362.5000","362.5000","99.2378","99.4890","99.4641","99.5414","-0.032","-0.280","-0.272","0.035","-0.071","-0.074","1.869","1.992","108.752","95.603","112.580","106.322","102.12","75.46","92.22","83.56","97.45","72.00","91.12","81.90","91.97","68.76","88.22","79.13","0.079","-0.310","0.15544","0.15640","1.5955","170.06","169.84","173.34","173.34","-350","3"
"284.650","16831","0.0000","1","1","0","1","0","1","0","0","0","1","1.14897","24","0","0.132","85.67","52.999997000","0.00","305.41","305.32","306.87","307.27","-0.308","0.6285","0.161","251.74","-3.17","-3.293","-1.93","-1.865","375.2","-254.61","30.940","0","0","0","0","0.2449","-7.0003460","-7.0003460","-0.636","-1.386","-0.372","2.69","62.58","-0.068","0.2004","2.91","100.00","0.0000","0.0000","173.88","1","0.0000","4","3","5","6","0","12054","0","42.462","5.000","225.27","1.0000","0","10.54","733.1","60.000","0","1.0000","0","21.64","21.64","85.67","39.105","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","19.31","19.31","33.64","33.64","32","-37.3","6.2","-105.4","44.8","3.0000","-462.86","2.61","100","12.593","10.572","22.971","22.019","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4327","3275","7037","6345","349.280","351.958","345.018","346.440","25.9030","24.5211","25.0071","24.3707","362.5000","362.5000","362.5000","362.5000","99.2378","99.4890","99.4641","99.5413","-0.067","-0.329","-0.302","0.006","-0.058","-0.060","1.681","1.806","108.753","95.598","112.582","106.323","101.77","75.29","92.12","83.53","97.12","71.85","91.01","81.87","91.66","68.62","88.12","79.10","0.098","-0.325","0.15614","0.15755","1.5960","170.82","170.59","173.78","173.78","-350","3"
"284.700","16834","0.0000","1","1","0","1","0","1","0","0","0","1","1.14898","24","0","0.133","85.67","52.999997000","0.00","304.81","304.73","306.41","306.81","-0.282","0.5518","-0.167","253.50","-3.24","-3.127","-1.93","-1.817","372.1","-254.07","30.896","0","0","0","0","0.2455","-7.0003460","-7.0003460","-0.785","-1.176","-0.286","-1.28","62.86","-0.081","0.0599","3.04","100.00","0.0000","0.0000","175.17","1","0.0000","4","3","5","6","0","12144","0","42.460","5.000","226.31","0.0000","0","10.48","736.6","60.000","0","1.0000","0","21.69","21.69","85.67","39.105","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","16.89","16.89","38.71","38.71","32","-40.2","11.1","-62.2","26.0","3.0000","-462.91","2.57","100","12.456","11.666","21.851","20.956","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4484","4365","5373","4887","348.871","348.446","349.234","350.130","25.9031","24.5207","25.0072","24.3706","362.5000","362.5000","362.5000","362.5000","99.2378","99.4890","99.4640","99.5413","-0.061","-0.303","-0.304","0.007","-0.076","-0.074","1.944","2.078","108.754","95.594","112.582","106.321","101.39","75.14","91.97","83.46","96.77","71.70","90.86","81.80","91.33","68.48","87.97","79.03","0.089","-0.318","0.15507","0.15636","1.5964","171.56","171.33","174.93","174.93","-350","3"
"284.750","16837","0.0000","1","1","0","1","0","1","0","0","0","1","1.14898","24","0","0.135","85.67","52.999997000","0.00","304.25","304.16","305.98","306.38","-0.314","1.7603","0.064","252.45","-3.36","-3.132","-1.83","-1.702","369.1","-253.53","30.850","0","0","0","0","0.2461","-7.0003460","-7.0003460","-0.689","3.040","-0.276","3.08","63.16","-0.107","0.2286","3.47","100.00","0.0000","0.0000","179.92","1","0.0000","4","3","5","6","0","10738","0","42.459","6.000","227.37","1.0000","0","10.44","739.5","53.900","0","1.0000","0","21.74","21.74","85.67","39.105","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","18.38","18.38","35.69","35.69","32","-36.6","5.6","-64.9","24.4","3.0000","-462.96","2.93","100","12.396","11.619","22.059","20.511","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4051","3869","6464","6491","350.052","350.100","346.434","346.380","25.9033","24.5203","25.0073","24.3704","362.5000","362.5000","362.5000","362.5000","99.2378","99.4890","99.4639","99.5412","-0.103","-0.355","-0.359","-0.033","-0.128","-0.117","4.940","5.096","108.755","95.590","112.583","106.319","101.06","75.00","91.92","83.45","96.45","71.57","90.80","81.79","91.03","68.35","87.91","79.02","0.110","-0.339","0.15959","0.16005","1.5691","172.43","172.16","179.12","179.10","-350","3"
"284.800","16840","0.0000","1","1","0","1","0","1","0","0","0","1","1.14899","24","0","0.138","85.67","52.999997000","0.00","303.61","303.53","305.49","305.89","-0.379","0.5697","0.135","251.03","-3.02","-3.225","-1.90","-1.907","365.6","-252.89","30.795","0","0","0","0","0.2468","-7.0003460","-7.0003460","-0.707","-3.035","-0.370","-0.42","63.60","-0.115","0.1504","3.45","100.00","0.0000","0.0000","176.74","1","0.0000","4","3","5","6","0","10548","0","42.457","6.000","228.96","0.0000","0","10.39","742.9","57.725","0","1.0000","0","21.80","21.80","85.67","39.105","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","16.69","16.69","34.42","34.42","32","-55.0","5.9","-98.5","34.3","3.0000","-463.02","2.93","100","13.235","10.925","23.835","22.065","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5204","3855","6596","5822","346.663","350.207","346.062","347.749","25.9034","24.5197","25.0077","24.3706","362.5000","362.5000","362.5000","362.5000","99.2378","99.4889","99.4638","99.5411","-0.111","-0.363","-0.341","-0.033","-0.067","-0.065","1.696","1.845","108.756","95.584","112.586","106.321","100.67","74.83","91.86","83.46","96.08","71.42","90.73","81.79","90.69","68.21","87.83","79.02","0.125","-0.355","0.15617","0.15753","1.5726","173.56","173.28","176.59","176.59","-350","3"
"284.850","16844","0.0000","1","1","0","1","0","1","0","0","0","1","1.14899","24","0","0.139","85.67","52.999997000","0.00","303.08","303.00","305.09","305.48","-0.360","0.5959","-0.112","252.47","-3.08","-3.149","-1.89","-1.772","362.9","-252.38","30.754","0","0","0","0","0.2473","-7.0003460","-7.0003460","-0.742","1.352","-0.230","1.24","63.85","-0.123","0.1299","3.33","100.00","0.0000","0.0000","177.74","1","0.0000","4","3","5","6","0","10608","0","42.455","6.000","229.86","1.0000","0","10.34","745.9","59.000","0","1.0000","0","21.84","21.84","85.67","39.105","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","17.13","17.13","36.66","36.66","32","-40.3","7.1","-82.0","29.6","3.0000","-463.06","2.25","100","13.572","11.748","22.192","21.225","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4524","3773","5974","5833","348.646","350.241","347.872","347.874","25.9036","24.5193","25.0077","24.3705","362.5000","362.5000","362.5000","362.5000","99.2378","99.4889","99.4638","99.5411","-0.074","-0.329","-0.359","-0.045","-0.071","-0.071","1.853","1.999","108.758","95.580","112.587","106.320","100.36","74.71","91.74","83.40","95.80","71.30","90.61","81.73","90.43","68.09","87.70","78.96","0.069","-0.301","0.15522","0.15747","1.5752","174.31","174.05","177.62","177.62","-350","3"
"284.900","16847","0.0000","1","1","0","1","0","1","0","0","0","1","1.14901","24","0","0.141","85.67","52.999997000","0.00","302.45","302.36","304.60","304.99","-0.332","0.5717","0.093","251.19","-3.14","-3.150","-1.76","-1.736","359.5","-251.74","30.702","0","0","0","0","0.2480","-7.0003460","-7.0003460","-0.707","0.676","-0.168","0.69","64.16","-0.112","0.1615","2.63","100.00","0.0000","0.0000","178.41","1","0.0000","4","3","5","6","0","10648","0","42.453","6.000","230.98","0.0000","0","10.28","749.6","59.627","0","1.0000","0","21.89","21.89","85.67","39.105","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","15.98","15.98","35.45","35.45","32","-44.8","9.6","-83.2","34.0","3.0000","-463.12","1.98","100","13.686","12.018","22.769","21.691","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4838","4115","6250","5956","347.660","349.263","347.028","347.333","25.9039","24.5188","25.0080","24.3706","362.5000","362.5000","362.5000","362.5000","99.2378","99.4889","99.4637","99.5410","-0.054","-0.310","-0.324","-0.019","-0.067","-0.066","1.736","1.851","108.760","95.575","112.589","106.320","99.99","74.55","91.61","83.34","95.44","71.15","90.48","81.68","90.10","67.95","87.58","78.91","0.041","-0.275","0.15575","0.15749","1.5780","175.13","174.92","178.26","178.26","-350","3"
"284.950","16850","0.0000","1","1","0","1","0","1","0","0","0","1","1.14901","24","0","0.142","85.67","52.999997000","0.00","301.88","301.79","304.16","304.55","-0.283","0.5859","0.157","250.26","-3.21","-3.329","-1.76","-1.804","356.4","-251.15","30.656","0","0","0","0","0.2486","-7.0003460","-7.0003460","-0.660","0.258","-0.172","0.14","64.43","-0.102","0.1798","2.25","100.00","0.0000","0.0000","178.99","1","0.0000","4","3","5","6","0","10682","0","42.451","6.000","231.97","1.0000","0","10.23","752.9","59.845","0","1.0000","0","21.94","21.94","85.67","39.105","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","16.50","16.50","33.34","33.34","32","-45.4","10.8","-100.9","44.8","3.0000","-463.16","1.26","100","13.632","12.127","23.579","22.105","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5001","3643","7047","6434","347.337","350.662","345.120","346.205","25.9041","24.5185","25.0083","24.3706","362.5000","362.5000","362.5000","362.5000","99.2378","99.4889","99.4637","99.5409","-0.019","-0.276","-0.304","0.006","-0.061","-0.061","1.669","1.766","108.762","95.572","112.592","106.321","99.65","74.41","91.51","83.29","95.12","71.02","90.37","81.63","89.81","67.83","87.47","78.86","0.002","-0.236","0.15645","0.15759","1.5803","175.87","175.68","178.89","178.89","-350","3"
"285.000","16853","0.0000","1","1","0","1","0","1","0","0","0","1","1.14901","24","0","0.144","85.67","52.999997000","0.00","301.27","301.19","303.70","304.09","-0.209","0.5611","-0.027","251.17","-3.31","-3.154","-1.93","-1.867","353.3","-250.55","30.612","0","0","0","0","0.2492","-7.0003460","-7.0003460","-0.703","-0.941","-0.101","0.03","64.72","-0.081","0.1143","1.24","100.00","0.0000","0.0000","179.91","1","0.0000","4","3","5","6","0","10738","0","42.450","6.000","232.98","0.0000","0","10.18","756.4","59.939","0","0.0000","0","21.99","21.99","85.67","39.105","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","16.03","16.03","35.38","35.38","32","-42.7","16.4","-79.4","41.3","3.0000","-463.21","0.63","100","13.266","12.120","22.940","22.270","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5012","4150","6281","5688","347.511","349.145","347.056","347.848","25.9043","24.5180","25.0085","24.3708","362.5000","362.5000","362.5000","362.5000","99.2378","99.4888","99.4636","99.5409","0.024","-0.216","-0.263","0.045","-0.067","-0.064","1.779","1.833","108.764","95.567","112.594","106.322","99.28","74.26","91.38","83.24","94.78","70.87","90.24","81.57","89.48","67.69","87.34","78.80","-0.062","-0.170","0.15613","0.15732","1.5824","176.54","176.44","179.75","179.75","-350","3"
"285.050","16856","0.0000","1","1","0","1","0","1","0","0","0","1","1.14902","24","0","0.146","85.67","52.999997000","0.00","300.71","300.62","303.26","303.65","-0.108","0.5712","-0.183","252.57","-3.36","-3.257","-1.83","-1.696","350.1","-249.92","30.566","0","0","0","0","0.2498","-7.0003460","-7.0003460","-0.642","1.939","-0.012","1.34","64.98","-0.051","0.1956","0.57","100.00","0.0000","0.0000","180.69","1","0.0000","4","3","5","6","0","10784","0","42.448","6.000","233.92","1.0000","0","10.12","759.6","60.000","0","0.0000","0","22.04","22.04","85.67","22.014","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","19.22","19.22","35.34","35.34","32","-20.7","12.8","-63.4","55.4","3.0000","-463.26","0.22","100","12.651","12.312","22.386","21.998","0","0","100.00","0.0000","0.0000","0.0000","0.0000","3580","3445","5895","6563","351.367","351.225","347.931","346.037","25.9045","24.5177","25.0086","24.3708","362.5000","362.5000","362.5000","362.5000","99.2378","99.4888","99.4635","99.5408","0.074","-0.203","-0.220","0.088","-0.058","-0.061","1.796","1.821","108.765","95.564","112.595","106.322","98.95","74.11","91.25","83.18","94.46","70.74","90.10","81.51","89.19","67.56","87.20","78.75","-0.085","-0.147","0.15622","0.15693","1.5842","177.30","177.25","180.57","180.57","-350","3"
"285.100","16860","0.0000","1","1","0","1","0","1","0","0","0","1","1.14903","24","0","0.147","85.67","52.999997000","0.00","300.03","299.95","302.74","303.13","0.010","0.4542","-0.333","254.57","-2.93","-3.340","-1.87","-1.838","346.5","-249.21","30.512","0","0","0","0","0.2505","-7.0003460","-7.0003460","-0.863","-5.567","0.039","2.36","65.29","-0.029","0.0331","-0.15","100.00","0.0000","0.0000","181.81","1","0.0000","4","3","5","6","0","10851","0","42.446","6.000","235.04","0.0000","0","10.06","763.6","60.000","0","0.0000","0","22.10","22.10","85.67","22.014","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","17.84","17.84","39.48","39.48","32","-23.6","26.2","-33.4","34.0","3.0000","-463.32","-0.63","100","12.063","10.720","21.825","22.170","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4547","4253","4386","4710","348.474","349.128","351.423","350.397","25.9043","24.5170","25.0088","24.3709","362.5000","362.5000","362.5000","362.5000","99.2378","99.4888","99.4635","99.5408","0.129","-0.109","-0.179","0.124","-0.069","-0.074","2.006","1.998","108.763","95.556","112.597","106.323","98.52","73.89","91.10","83.11","94.05","70.52","89.95","81.44","88.81","67.36","87.05","78.68","-0.156","-0.071","0.15541","0.15600","1.5861","177.91","177.91","181.43","181.43","-350","3"
"285.150","16863","0.0000","1","1","0","1","0","1","0","0","0","1","1.14904","24","0","0.149","85.67","52.999997000","0.00","299.53","299.45","302.35","302.74","0.033","0.6435","-0.242","253.78","-3.05","-3.352","-1.77","-1.967","343.8","-248.68","30.465","0","0","0","0","0.2511","-7.0003460","-7.0003460","-0.839","4.136","0.092","0.91","65.50","-0.011","0.2298","-0.77","100.00","0.0000","0.0000","182.40","1","0.0000","4","3","5","6","0","10886","0","42.444","6.000","235.82","1.0000","0","10.02","766.4","60.000","0","0.0000","0","22.14","22.14","85.67","22.014","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","17.99","17.99","37.89","37.89","32","-20.6","23.1","-57.9","60.3","3.0000","-463.36","-0.59","100","12.408","12.030","19.696","20.792","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4184","3940","6188","5993","349.731","349.799","347.590","347.487","25.9044","24.5167","25.0086","24.3707","362.5000","362.5000","362.5000","362.5000","99.2378","99.4888","99.4634","99.5407","0.139","-0.108","-0.154","0.159","-0.073","-0.077","2.018","1.984","108.764","95.553","112.594","106.320","98.22","73.75","90.94","83.04","93.78","70.39","89.79","81.37","88.55","67.24","86.90","78.61","-0.168","-0.062","0.15561","0.15638","1.5873","178.69","178.74","182.50","182.50","-350","3"
"285.200","16866","0.0000","1","1","0","1","0","1","0","0","0","1","1.14904","24","0","0.150","85.67","52.999997000","0.00","298.92","298.84","301.88","302.27","0.047","0.5420","0.233","249.42","-3.17","-3.262","-1.78","-1.938","340.6","-248.05","30.406","0","0","0","0","0.2517","-7.0003460","-7.0003460","-0.781","-1.600","0.168","-0.42","65.80","0.007","0.2235","-0.46","100.00","0.0000","0.0000","182.57","1","0.0000","4","3","5","6","0","10896","0","42.442","6.000","236.87","0.0000","0","9.96","769.9","60.000","0","0.0000","0","22.19","22.19","85.67","22.014","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","15.40","15.40","32.08","32.08","32","-26.9","30.2","-69.1","84.3","3.0000","-463.41","-0.23","100","12.935","12.971","23.134","24.385","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4705","4664","6773","6978","348.211","347.581","345.695","344.806","25.9045","24.5163","25.0090","24.3711","362.5000","362.5000","362.5000","362.5000","99.2378","99.4888","99.4634","99.5406","0.141","-0.114","-0.136","0.172","-0.058","-0.059","1.653","1.634","108.764","95.550","112.597","106.324","97.87","73.59","90.83","83.02","93.44","70.24","89.68","81.35","88.24","67.09","86.78","78.58","-0.138","-0.095","0.15698","0.15745","1.5887","179.41","179.44","182.44","182.44","-350","3"
"285.250","16870","0.0000","1","1","0","1","0","1","0","0","0","1","1.14905","24","0","0.151","85.67","52.999997000","0.00","298.28","298.20","301.39","301.78","0.013","0.5169","-0.105","251.41","-3.12","-3.218","-1.83","-1.897","336.9","-247.34","30.345","0","0","0","0","0.2524","-7.0003460","-7.0003460","-0.880","-1.738","0.182","2.07","66.08","0.006","0.0748","-0.14","100.00","0.0000","0.0000","183.56","1","0.0000","4","3","5","6","0","10956","0","42.440","6.000","237.88","1.0000","0","9.90","773.6","60.000","0","0.0000","0","22.25","22.25","85.67","22.014","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","16.18","16.18","34.74","34.74","32","-23.4","26.3","-58.3","62.6","3.0000","-463.47","-0.27","100","13.134","13.024","22.882","23.459","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4382","4390","6002","6124","349.151","348.423","347.590","347.019","25.9047","24.5160","25.0093","24.3713","362.5000","362.5000","362.5000","362.5000","99.2377","99.4888","99.4633","99.5406","0.135","-0.117","-0.157","0.157","-0.062","-0.062","1.770","1.763","108.766","95.547","112.600","106.326","97.50","73.42","90.70","82.96","93.09","70.08","89.54","81.29","87.92","66.94","86.65","78.52","-0.134","-0.099","0.15679","0.15678","1.5900","180.15","180.16","183.39","183.39","-350","3"
"285.300","16873","0.0000","1","1","0","1","0","1","0","0","0","1","1.14906","24","0","0.152","85.67","52.999997000","0.00","297.63","297.55","300.89","301.28","0.046","0.5346","-0.151","252.09","-3.24","-3.239","-1.76","-1.829","333.7","-246.69","30.287","0","0","0","0","0.2530","-7.0003460","-7.0003460","-0.873","2.049","0.189","-1.22","66.34","0.005","0.1656","-0.49","100.00","0.0000","0.0000","184.47","1","0.0000","4","3","5","6","0","11010","0","42.438","6.000","238.81","0.0000","0","9.84","777.3","60.000","0","0.0000","0","22.30","22.30","85.67","22.014","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","15.80","15.80","36.47","36.47","32","-23.2","31.4","-51.7","60.3","3.0000","-463.52","-0.59","100","12.670","13.412","21.602","22.197","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4414","4602","5898","5996","349.121","347.581","348.033","347.437","25.9048","24.5158","25.0093","24.3713","362.5000","362.5000","362.5000","362.5000","99.2377","99.4888","99.4633","99.5405","0.160","-0.090","-0.136","0.174","-0.069","-0.067","1.855","1.834","108.767","95.544","112.600","106.326","97.14","73.25","90.53","82.88","92.75","69.92","89.37","81.21","87.60","66.80","86.48","78.44","-0.162","-0.073","0.15618","0.15631","1.5910","180.91","180.95","184.36","184.36","-350","3"
"285.350","16876","0.0000","1","1","0","1","0","1","0","0","0","1","1.14907","24","0","0.155","85.67","52.999997000","0.00","297.13","297.05","300.51","300.89","0.056","0.5420","0.145","250.25","-3.17","-3.185","-1.72","-1.844","330.7","-246.12","30.233","0","0","0","0","0.2536","-7.0003460","-7.0003460","-0.805","-0.188","0.171","-0.78","66.58","0.009","0.2455","-0.56","100.00","0.0000","0.0000","184.70","1","0.0000","4","3","5","6","0","11024","0","42.437","6.000","239.68","1.0000","0","9.80","780.2","60.000","0","0.0000","0","22.34","22.34","85.67","22.014","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","333.33","16.88","16.88","32.14","32.14","32","-21.3","23.7","-64.8","93.1","3.0000","-463.56","-0.90","100","12.603","13.081","23.305","23.388","0","0","100.00","0.0000","0.0000","0.0000","0.0000","4460","3996","6676","7444","348.993","349.438","345.909","343.801","25.9048","24.5155","25.0096","24.3716","362.5000","362.5000","362.5000","362.5000","99.2377","99.4888","99.4632","99.5405","0.180","-0.087","-0.128","0.181","-0.058","-0.052","1.645","1.623","108.767","95.542","112.602","106.328","96.85","73.12","90.44","82.85","92.48","69.79","89.27","81.17","87.35","66.67","86.38","78.41","-0.175","-0.058","0.15732","0.15693","1.5919","181.55","181.59","184.63","184.63","-350","3"
