"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"32.300","1914","0.0000","1","1","0","1","0","1","0","0","0","1","1.15136","24","0","0.0000","0.00","52.999997000","5.61","284.01","287.34","247.96","249.02","-3.429","-0.795","-0.1411","259.75","-2.24","-4.11","-1.11","-2.433","-230.9","-224.76","12.999","0","0","0","0","0.3686","-7.0003460","-7.0003460","-3.705","-4.340","-0.937","6.24","60.78","-2.263","-0.0979","31.30","100","0.0000","0.0000","165.00","1","1.0000","4","3","5","6","0","9847","0","28.6075","6.000","218.94","0.0000","0","92.46","1202.9","0.000","0","0.0000","0","32.31","32.31","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","13.39","13.39","39.15","39.15","32","-429.2","-7.1","-283.3","-62.1","0.0000","-115.16","54.22","100","20.250","5.093","28.832","11.952","0","0","0.00","0.0000","0.0000000","0.0000","0","8417","1150","6284","2996","333.291","358.667","345.005","353.696","21.9080","21.7857","21.8697","21.7987","362.5000","362.5000","362.5000","362.5000","99.9239","99.9288","99.8967","99.8978","-5.27","-5.52","-3.12","-2.90","-0.34","-1.13","-0.75","-0.28","82.047","80.844","93.803","93.082","95.77","80.43","91.91","86.51","89.89","75.562","89.48","83.72","86.67","72.775","88.13","81.96","4.081","-4.321","0.13588","0.14454","0.3224","166.22","162.34","166.05","164.45","-350","3"
"32.350","1917","0.0000","1","1","0","1","0","1","0","0","0","1","1.15139","24","0","0.0000","0.00","52.999997000","5.82","284.19","287.49","247.80","248.85","-2.746","-0.735","-0.7251","267.19","-2.80","-3.62","-0.89","-2.518","-233.5","-223.48","12.806","0","0","0","0","0.3691","-7.0003460","-7.0003460","-3.918","-6.530","-0.589","6.21","60.37","-2.381","-0.0440","25.32","100","0.0000","0.0000","163.73","1","1.0000","4","3","5","6","0","9772","0","28.6074","6.000","217.50","1.0000","0","92.49","1202.9","0.000","0","0.0000","0","32.36","32.36","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","23.01","23.01","43.40","43.40","32","-124.6","-0.4","-220.8","-46.9","0.0000","-115.21","63.54","100","15.199","3.134","24.868","11.205","0","0","0.00","0.0000","0.0000000","0.0000","0","5588","321","5588","2660","342.816","361.486","347.378","355.113","21.9099","21.7851","21.8707","21.7986","362.5000","362.5000","362.5000","362.5000","99.9234","99.9288","99.8966","99.8977","-6.30","-6.56","-3.10","-2.85","-0.41","-2.32","-0.82","-0.36","82.065","80.838","93.812","93.080","96.85","80.15","92.22","86.49","90.89","75.301","89.78","83.69","87.62","72.526","88.43","81.92","4.800","-5.015","0.13610","0.14246","0.2997","164.48","159.42","164.56","163.38","-350","3"
"32.400","1920","0.0000","1","1","0","1","0","1","0","0","0","1","1.15141","24","0","0.0000","0.00","52.999997000","5.72","284.35","287.63","247.66","248.71","-3.315","-0.928","-0.4449","263.75","-2.63","-3.75","-0.96","-2.261","-236.1","-222.11","12.597","0","0","0","0","0.3697","-7.0003460","-7.0003460","-4.146","0.679","-0.454","-0.94","59.90","-2.372","-0.0268","35.38","100","0.0000","0.0000","162.38","1","1.0000","4","3","5","6","0","9692","0","28.6074","6.000","215.80","0.0000","0","92.51","1202.9","0.000","0","0.0000","0","32.41","32.41","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","9.92","9.92","48.37","48.37","32","-295.2","-23.4","-149.6","-23.2","0.0000","-115.26","72.27","100","19.691","6.123","22.243","8.766","0","0","0.00","0.0000","0.0000000","0.0000","0","8602","2674","4659","1874","332.391","353.129","349.983","357.470","21.9124","21.7849","21.8716","21.7982","362.5000","362.5000","362.5000","362.5000","99.9227","99.9286","99.8964","99.8977","-6.73","-6.97","-3.34","-3.11","-0.65","-1.29","-1.12","-0.42","82.088","80.835","93.820","93.076","98.20","80.35","92.42","86.34","92.13","75.479","89.98","83.54","88.79","72.685","88.63","81.77","5.564","-5.798","0.13516","0.13995","0.2777","163.11","158.94","163.26","161.93","-350","3"
"32.450","1923","0.0000","1","1","0","1","0","1","0","0","0","1","1.15144","24","0","0.0000","0.00","52.999997000","5.56","284.53","287.78","247.50","248.54","-4.249","-0.851","0.6969","253.05","-2.43","-4.09","-0.38","-2.746","-238.9","-220.60","12.371","0","0","0","0","0.3703","-7.0003460","-7.0003460","-3.822","3.735","-0.833","3.80","59.33","-2.579","0.1763","37.84","100","0.0000","0.0000","161.39","1","1.0000","4","3","5","6","0","9632","0","28.6073","6.000","213.78","1.0000","0","92.54","1202.9","0.000","0","0.0000","0","32.46","32.46","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","8.57","8.57","30.17","30.17","32","-341.6","-6.2","-795.2","-166.4","0.0000","-115.31","69.61","100","23.392","6.583","31.787","10.973","0","0","0.00","0.0000","0.0000000","0.0000","0","9156","1487","10816","4907","329.820","357.175","333.305","349.543","21.9157","21.7848","21.8735","21.7983","362.5000","362.5000","362.5000","362.5000","99.9217","99.9284","99.8962","99.8976","-6.80","-7.10","-3.65","-3.42","-0.40","-1.13","-0.66","-0.29","82.120","80.834","93.839","93.075","100.01","80.68","93.10","86.47","93.80","75.770","90.65","83.64","90.40","72.945","89.30","81.86","5.524","-5.774","0.13227","0.14509","0.2568","162.21","158.04","162.70","160.53","-350","3"
"32.500","1926","0.0000","1","1","0","1","0","1","0","0","0","1","1.15146","24","0","0.0000","0.00","52.999997000","4.88","284.67","287.90","247.32","248.36","-3.566","-0.791","-0.0230","258.11","-2.53","-3.77","-0.74","-2.656","-241.5","-219.01","12.162","0","0","0","0","0.3709","-7.0003460","-7.0003460","-3.950","-5.437","-0.484","7.34","58.85","-2.237","-0.2046","29.98","100","0.0000","0.0000","159.91","1","1.0000","4","3","5","6","0","9544","0","28.6072","6.000","212.02","0.0000","0","92.56","1202.9","0.310","0","1.0000","0","32.51","32.51","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","12.55","12.55","35.62","35.62","32","-254.3","-8.9","-346.5","-80.6","0.0000","-115.36","63.27","100","21.343","6.487","32.332","12.822","0","0","3.12","0.0000","0.0000000","0.0000","0","7436","1551","7008","3462","335.814","357.115","343.268","352.950","21.9186","21.7846","21.8755","21.7987","362.5000","362.5000","362.5000","362.5000","99.9209","99.9283","99.8959","99.8975","-6.23","-6.51","-3.17","-2.92","-0.46","-1.14","-0.67","-0.25","82.148","80.831","93.859","93.078","101.56","80.88","93.72","86.71","95.24","75.942","91.27","83.86","91.78","73.096","89.92","82.05","4.996","-5.240","0.13669","0.14561","0.2400","160.38","156.86","160.89","159.37","-350","3"
"32.550","1929","0.0000","1","1","0","1","0","1","0","0","0","1","1.15149","24","0","0.0000","0.00","52.999997000","2.04","284.59","287.81","247.05","248.09","-2.948","-0.674","-0.4512","264.09","-2.54","-3.58","-0.74","-2.366","-243.6","-217.68","11.998","0","0","0","0","0.3713","-7.0003460","-7.0003460","-4.089","1.423","-0.301","8.66","58.49","-2.322","-0.2258","39.49","100","0.0000","0.0000","159.22","1","1.0000","4","3","5","6","0","9503","0","28.6071","6.000","210.74","1.0000","0","92.58","1203.0","2.570","0","1.0000","0","32.55","32.55","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","12.96","12.96","46.55","46.55","32","-267.4","-8.1","-143.6","-14.6","0.0000","-115.40","63.81","100","20.535","6.561","26.117","9.637","0","0","10.64","0.0000","0.0000000","0.0000","0","7265","1359","4554","1512","335.894","357.139","349.961","358.725","21.9209","21.7844","21.8764","21.7984","362.5000","362.5000","362.5000","362.5000","99.9203","99.9281","99.8958","99.8974","-5.94","-6.24","-3.53","-3.29","-0.36","-0.54","-0.68","-0.16","82.170","80.829","93.867","93.075","102.66","81.02","93.95","86.61","96.26","76.059","91.49","83.76","92.76","73.199","90.14","81.94","4.928","-5.169","0.13742","0.14027","0.2356","160.08","156.59","160.32","158.38","-350","3"
"32.600","1932","0.0000","1","1","0","1","0","1","0","0","0","1","1.15152","24","0","0.0000","0.00","52.999997000","0.00","284.07","287.28","246.71","247.75","-3.286","-0.503","-0.1828","265.85","-2.65","-3.46","-0.77","-2.416","-246.1","-216.04","11.790","0","0","0","0","0.3719","-7.0003460","-7.0003460","-3.944","-1.856","-0.216","0.22","58.12","-2.816","0.1975","30.60","100","0.0000","0.0000","158.47","1","1.0000","4","3","5","6","0","9458","0","28.6070","6.000","209.49","0.0000","0","92.58","1203.2","5.746","0","1.0000","0","32.60","32.60","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","25.43","25.43","37.98","37.98","32","-72.2","0.0","-445.0","-133.4","0.0000","-115.45","71.95","100","14.463","2.697","25.799","9.844","0","0","13.36","0.0000","0.0000000","0.0000","0","5321","0","8111","4391","343.697","362.500","340.569","350.889","21.9230","21.7839","21.8776","21.7982","362.5000","362.5000","362.5000","362.5000","99.9198","99.9281","99.8956","99.8973","-7.26","0.00","-3.76","-3.50","0.28","0.00","-0.24","-0.10","82.190","80.823","93.879","93.073","103.75","80.76","94.40","86.66","97.27","75.824","91.94","83.79","93.72","72.974","90.59","81.97","5.486","-5.692","0.13550","0.14343","0.2404","159.56","156.80","159.71","157.59","-350","3"
"32.650","1934","0.0000","1","1","0","1","0","1","0","0","0","1","1.15155","24","0","0.0000","0.00","52.999997000","0.00","283.55","286.76","246.37","247.41","-3.438","-0.625","-0.1934","262.31","-2.61","-3.50","-0.65","-2.305","-248.5","-214.32","11.575","0","0","0","0","0.3725","-7.0003460","-7.0003460","-4.220","-1.748","-0.189","7.70","57.79","-2.439","-0.0359","28.92","100","0.0000","0.0000","157.50","1","1.0000","4","3","5","6","0","9400","0","28.6068","6.000","208.22","1.0000","0","92.58","1203.6","7.047","0","1.0000","0","32.66","32.66","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","10.73","10.73","44.64","44.64","32","-176.6","-7.8","-209.4","-23.5","0.0000","-115.51","82.31","100","19.976","5.950","26.442","9.395","0","0","12.99","0.0000","0.0000000","0.0000","0","8265","2279","5448","1874","332.928","354.538","347.635","357.389","21.9257","21.7836","21.8790","21.7980","362.5000","362.5000","362.5000","362.5000","99.9190","99.9280","99.8954","99.8973","-7.85","-8.13","-3.39","-3.15","-0.15","0.46","-0.45","-0.04","82.216","80.820","93.892","93.070","105.40","80.86","94.83","86.64","98.79","75.912","92.36","83.77","95.18","73.053","91.01","81.94","6.338","-6.566","0.13754","0.14081","0.2448","157.61","156.14","158.34","156.92","-350","3"
"32.700","1937","0.0000","1","1","0","1","0","1","0","0","0","1","1.15158","24","0","0.0000","0.00","52.999997000","0.00","283.04","286.24","246.03","247.07","-3.797","-0.594","0.3225","257.68","-2.49","-3.62","-0.40","-2.482","-250.8","-212.55","11.360","0","0","0","0","0.3730","-7.0003460","-7.0003460","-4.095","1.591","-0.251","-2.18","57.41","-2.266","0.0312","32.94","100","0.0000","0.0000","156.72","1","1.0000","4","3","5","6","0","9354","0","28.6067","6.000","206.82","0.0000","0","92.58","1204.0","7.805","0","1.0000","0","32.71","32.71","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","10.50","10.50","36.07","36.07","32","-202.1","-3.7","-494.9","-82.1","0.0000","-115.56","83.70","100","21.372","6.566","29.413","10.987","0","0","14.79","0.0000","0.0000000","0.0000","0","8583","1618","8467","3465","332.157","356.846","339.470","353.012","21.9287","21.7835","21.8806","21.7980","362.5000","362.5000","362.5000","362.5000","99.9180","99.9278","99.8952","99.8972","-7.77","-8.02","-3.30","-3.07","-0.01","0.34","-0.24","-0.01","82.245","80.819","93.907","93.069","107.16","81.24","95.30","86.71","100.42","76.251","92.83","83.83","96.74","73.365","91.48","81.99","6.594","-6.827","0.13589","0.14520","0.2494","157.02","154.88","157.91","155.87","-350","3"
"32.750","1940","0.0000","1","1","0","1","0","1","0","0","0","1","1.15160","24","0","0.0000","0.00","52.999997000","0.00","282.53","285.72","245.70","246.73","-3.574","-0.546","0.1025","259.76","-2.65","-3.56","-0.56","-2.413","-253.1","-210.68","11.151","0","0","0","0","0.3736","-7.0003460","-7.0003460","-4.032","0.675","-0.092","11.51","57.05","-2.096","-0.0377","33.67","100","0.0000","0.0000","155.81","1","1.0000","4","3","5","6","0","9299","0","28.6065","6.000","205.51","1.0000","0","92.57","1204.5","8.951","0","1.0000","0","32.76","32.76","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","13.48","13.48","37.25","37.25","32","-162.3","-2.5","-348.4","-92.6","0.0000","-115.61","81.36","100","20.608","6.103","30.262","10.890","0","0","16.52","0.0000","0.0000000","0.0000","0","7516","1211","7009","3692","335.570","358.254","343.165","352.470","21.9320","21.7833","21.8824","21.7981","362.5000","362.5000","362.5000","362.5000","99.9171","99.9276","99.8950","99.8971","-7.46","-7.72","-3.24","-3.00","-0.03","0.35","-0.18","0.01","82.276","80.816","93.924","93.068","108.97","81.49","95.82","86.79","102.10","76.471","93.34","83.90","98.27","73.563","92.00","82.04","6.416","-6.646","0.13810","0.14417","0.2574","156.08","153.94","157.05","154.89","-350","3"
"32.800","1943","0.0000","1","1","0","1","0","1","0","0","0","1","1.15163","24","0","0.0000","0.00","52.999997000","0.00","282.02","285.21","245.36","246.39","-2.895","-0.525","-0.3869","264.87","-2.72","-3.20","-0.57","-2.323","-255.2","-208.84","10.953","0","0","0","0","0.3741","-7.0003460","-7.0003460","-4.135","-3.273","0.002","0.05","56.73","-1.999","-0.0946","30.95","100","0.0000","0.0000","154.80","1","1.0000","4","3","5","6","0","9239","0","28.6063","6.000","204.34","0.0000","0","92.56","1205.1","9.406","0","1.0000","0","32.81","32.81","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","17.70","17.70","42.41","42.41","32","-128.1","-0.7","-248.2","-27.9","0.0000","-115.66","82.08","100","17.645","4.925","27.539","10.911","0","0","15.53","0.0000","0.0000000","0.0000","0","6856","634","5914","2072","338.232","360.004","346.490","356.820","21.9347","21.7830","21.8838","21.7981","362.5000","362.5000","362.5000","362.5000","99.9164","99.9275","99.8948","99.8970","-7.44","-7.68","-3.03","-2.78","-0.04","0.42","-0.23","0.03","82.302","80.812","93.938","93.067","110.29","81.53","96.14","86.83","103.32","76.508","93.66","83.92","99.50","73.594","92.32","82.06","6.443","-6.659","0.13849","0.14319","0.2642","155.06","153.18","155.91","154.01","-350","3"
"32.850","1946","0.0000","1","1","0","1","0","1","0","0","0","1","1.15166","24","0","0.0000","0.00","52.999997000","0.00","281.55","284.73","245.05","246.08","-3.145","-0.535","-0.3582","266.64","-2.94","-3.22","-0.78","-2.206","-257.4","-206.94","10.749","0","0","0","0","0.3746","-7.0003460","-7.0003460","-4.212","-0.395","0.239","5.89","56.42","-2.150","0.0397","33.34","100","0.0000","0.0000","153.92","1","1.0000","4","3","5","6","0","9186","0","28.6062","6.000","203.26","1.0000","0","92.55","1205.6","8.609","0","1.0000","0","32.86","32.86","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","20.28","20.28","43.42","43.42","32","-67.8","-1.1","-226.6","-73.1","0.0000","-115.71","84.24","100","16.235","4.293","24.759","9.260","0","0","11.75","0.0000","0.0000000","0.0000","0","5678","930","5652","3292","342.247","359.135","347.135","353.751","21.9372","21.7826","21.8848","21.7978","362.5000","362.5000","362.5000","362.5000","99.9157","99.9274","99.8947","99.8970","-7.69","-7.93","-3.29","-3.05","0.00","0.57","-0.32","-0.03","82.326","80.808","93.948","93.064","111.58","81.51","96.39","86.74","104.51","76.483","93.91","83.83","100.63","73.569","92.58","81.96","6.590","-6.799","0.13769","0.14160","0.2655","154.34","152.49","155.09","153.11","-350","3"
"32.900","1949","0.0000","1","1","0","1","0","1","0","0","0","1","1.15169","24","0","0.0000","0.00","52.999997000","0.00","281.05","284.22","244.72","245.75","-3.213","-0.585","-0.0769","264.02","-2.65","-3.29","-0.50","-2.584","-259.4","-204.98","10.538","0","0","0","0","0.3752","-7.0003460","-7.0003460","-4.292","-1.411","-0.056","1.51","56.08","-2.114","0.0193","32.19","100","0.0000","0.0000","152.84","1","1.0000","4","3","5","6","0","9122","0","28.6060","6.000","202.01","0.0000","0","92.55","1206.0","6.747","0","1.0000","0","32.91","32.91","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","16.12","16.12","41.75","41.75","32","-127.0","-1.0","-379.3","-28.9","0.0000","-115.76","86.58","100","18.115","4.867","26.496","9.098","0","0","7.95","0.0000","0.0000000","0.0000","0","7380","948","7345","2093","336.369","359.178","342.360","356.807","21.9400","21.7823","21.8862","21.7976","362.5000","362.5000","362.5000","362.5000","99.9150","99.9273","99.8945","99.8969","-7.90","-8.13","-3.22","-2.99","0.00","0.56","-0.40","-0.10","82.353","80.804","93.961","93.061","113.06","81.60","96.76","86.71","105.87","76.567","94.28","83.80","101.92","73.645","92.95","81.92","6.808","-7.024","0.13515","0.14109","0.2594","153.31","151.49","153.97","152.09","-350","3"
"32.950","1951","0.0000","1","1","0","1","0","1","0","0","0","1","1.15171","24","0","0.0000","0.00","52.999997000","0.00","280.55","283.72","244.39","245.42","-3.483","-0.593","0.0415","263.25","-2.79","-3.26","-0.81","-2.137","-261.4","-202.94","10.321","0","0","0","0","0.3757","-7.0003460","-7.0003460","-4.359","-2.094","0.214","0.37","55.72","-2.016","-0.0101","31.10","100","0.0000","0.0000","151.85","1","1.0000","4","3","5","6","0","9063","0","28.6059","6.000","200.72","1.0000","0","92.56","1206.3","5.454","0","1.0000","0","32.96","32.96","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","16.00","16.00","40.21","40.21","32","-109.0","-2.1","-300.8","-78.4","0.0000","-115.81","87.25","100","18.264","4.995","26.464","10.623","0","0","7.82","0.0000","0.0000000","0.0000","0","6997","1341","6506","3382","337.734","357.801","344.735","352.922","21.9429","21.7820","21.8875","21.7976","362.5000","362.5000","362.5000","362.5000","99.9142","99.9272","99.8943","99.8968","-7.90","-8.13","-3.11","-2.87","0.00","0.49","-0.42","-0.10","82.381","80.800","93.974","93.059","114.59","81.71","97.12","86.74","107.28","76.665","94.64","83.82","103.26","73.736","93.31","81.93","6.868","-7.084","0.13649","0.14411","0.2508","152.28","150.48","152.93","151.12","-350","3"
"33.000","1954","0.0000","1","1","0","1","0","1","0","0","0","1","1.15173","24","0","0.0000","0.00","52.999997000","0.00","280.12","283.28","244.11","245.13","-3.352","-0.601","-0.0236","263.44","-2.67","-3.44","-0.63","-2.360","-263.0","-201.16","10.137","0","0","0","0","0.3762","-7.0003460","-7.0003460","-4.403","1.045","0.134","8.20","55.40","-1.980","-0.0445","35.36","100","0.0000","0.0000","151.05","1","1.0000","4","3","5","6","0","9015","0","28.6058","6.000","199.56","0.0000","0","92.56","1206.6","5.141","0","0.0000","0","33.00","33.00","0.00","22.049","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","14.26","14.26","42.06","42.06","32","-143.2","-1.9","-306.5","-39.8","0.0000","-115.85","86.89","100","19.727","5.430","26.361","9.602","0","0","8.32","0.0000","0.0000000","0.0000","0","7486","1181","6561","2439","335.714","358.285","344.393","355.859","21.9458","21.7818","21.8887","21.7973","362.5000","362.5000","362.5000","362.5000","99.9134","99.9271","99.8941","99.8968","-7.74","-7.98","-3.23","-3.02","-0.06","0.48","-0.44","-0.12","82.408","80.797","93.985","93.056","116.00","81.86","97.41","86.68","108.57","76.798","94.93","83.76","104.49","73.857","93.60","81.87","6.850","-7.073","0.13577","0.14148","0.2444","151.57","149.55","152.22","150.18","-350","3"
"33.050","1957","0.0000","1","1","0","1","0","1","0","0","0","1","1.15176","24","0","0.0000","0.00","52.999997000","0.00","279.63","282.78","243.78","244.80","-3.511","-0.584","0.1606","262.12","-2.70","-3.35","-0.53","-2.499","-264.9","-199.09","9.927","0","0","0","0","0.3767","-7.0003460","-7.0003460","-4.332","0.529","0.130","-5.65","55.04","-2.016","0.0198","36.35","100","0.0000","0.0000","150.09","1","1.0000","4","3","5","6","0","8958","0","28.6057","6.000","198.26","1.0000","0","92.56","1206.9","4.974","0","0.0000","0","33.05","33.05","0.00","22.049","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","15.01","15.01","38.99","38.99","32","-137.6","-1.7","-425.5","-54.6","0.0000","-115.90","87.03","100","18.674","5.854","27.700","9.976","0","0","8.29","0.0000","0.0000000","0.0000","0","7337","1104","7810","2833","336.661","358.265","341.204","354.640","21.9488","21.7817","21.8901","21.7972","362.5000","362.5000","362.5000","362.5000","99.9127","99.9269","99.8940","99.8967","-7.69","-7.93","-3.26","-3.04","0.01","0.37","-0.39","-0.09","82.438","80.796","93.998","93.055","117.44","82.11","97.80","86.72","109.90","77.021","95.32","83.79","105.75","74.065","93.99","81.89","6.856","-7.074","0.13531","0.14346","0.2378","150.81","148.41","151.38","149.18","-350","3"
